plate,transfer,p,mean,n,se,max,min
1,4,E,0,4,0,0,0
1,5,U,0.06914893617021275,4,0.0030710120701575843,0.07446808510638298,0.06382978723404255
1,5,S,0.5079787234042553,4,0.0026595744680850963,0.5106382978723404,0.5
1,5,A,0.13563829787234044,4,0.0026595744680851102,0.13829787234042554,0.1276595744680851
1,5,B,0.19148936170212766,4,0.004343066919828325,0.20212765957446807,0.18085106382978725
1,5,A/B,0.09574468085106383,4,0,0.09574468085106383,0.09574468085106383
1,5,AB,0,4,0,0,0
1,5,E,0,4,0,0,0
1,6,U,0.09840425531914894,4,0.006693115634105276,0.11702127659574468,0.0851063829787234
1,6,S,0.4175531914893617,4,0.030517578861805866,0.46808510638297873,0.32978723404255317
1,6,A,0.17819148936170212,4,0.017574669859573587,0.22340425531914893,0.13829787234042554
1,6,B,0.18085106382978722,4,0.009711392863566771,0.20212765957446807,0.1595744680851064
1,6,A/B,0.10638297872340426,4,0.011490674997177057,0.1276595744680851,0.07446808510638298
1,6,AB,0.018617021276595744,4,0.015278092145047948,0.06382978723404255,0
1,6,E,0,4,0,0,0
1,7,U,0.08776595744680851,4,0.0026595744680851068,0.09574468085106383,0.0851063829787234
1,7,S,0.4175531914893617,4,0.00797872340425533,0.43617021276595747,0.40425531914893614
1,7,A,0.1702127659574468,4,0.004343066919828331,0.18085106382978725,0.1595744680851064
1,7,B,0.17287234042553193,4,0.007978723404255319,0.19148936170212766,0.1595744680851064
1,7,A/B,0.12765957446808512,4,0.013029200759484992,0.1595744680851064,0.10638297872340426
1,7,AB,0.023936170212765957,4,0.011794445652172048,0.05319148936170213,0
1,7,E,0,4,0,0,0
1,8,U,0.06382978723404255,4,0,0.06382978723404255,0.06382978723404255
1,8,S,0.4521276595744681,4,0.003071012070157588,0.4574468085106383,0.44680851063829785
1,8,A,0.13829787234042554,4,0.004343066919828331,0.14893617021276595,0.1276595744680851
1,8,B,0.2021276595744681,4,0.011490674997177057,0.23404255319148937,0.18085106382978725
1,8,A/B,0.14361702127659576,4,0.009213036210472751,0.1595744680851064,0.11702127659574468
1,8,AB,0,4,0,0,0
1,8,E,0,4,0,0,0
1,9,U,0.07446808510638298,4,0,0.07446808510638298,0.07446808510638298
1,9,S,0.43882978723404253,4,0.006693115634105271,0.4574468085106383,0.425531914893617
1,9,A,0.11968085106382978,4,0.0026595744680851033,0.1276595744680851,0.11702127659574468
1,9,B,0.19946808510638298,4,0.007978723404255317,0.22340425531914893,0.19148936170212766
1,9,A/B,0.1675531914893617,4,0.013989125742960552,0.19148936170212766,0.1276595744680851
1,9,AB,0,4,0,0,0
1,9,E,0,4,0,0,0
1,10,U,0.06648936170212766,4,0.0026595744680851068,0.07446808510638298,0.06382978723404255
1,10,S,0.4521276595744681,4,0.009213036210472756,0.4787234042553192,0.43617021276595747
1,10,A,0.14627659574468085,4,0.01006898642872389,0.1595744680851064,0.11702127659574468
1,10,B,0.18085106382978725,4,0,0.18085106382978725,0.18085106382978725
1,10,A/B,0.1356382978723404,4,0.01179444565217205,0.1595744680851064,0.10638297872340426
1,10,AB,0.018617021276595744,4,0.015278092145047948,0.06382978723404255,0
1,10,E,0,4,0,0,0
1,11,U,0.07446808510638298,4,0.004343066919828331,0.0851063829787234,0.06382978723404255
1,11,S,0.4148936170212766,4,0.03710718002917792,0.5,0.3191489361702128
1,11,A,0.14627659574468085,4,0.018617021276595747,0.19148936170212766,0.10638297872340426
1,11,B,0.19680851063829788,4,0.010185394763365293,0.22340425531914893,0.18085106382978725
1,11,A/B,0.13829787234042554,4,0.015044825131628673,0.18085106382978725,0.11702127659574468
1,11,AB,0.029255319148936167,4,0.01646646774911942,0.07446808510638298,0
1,11,E,0,4,0,0,0
1,12,U,0.03723404255319149,4,0.0030710120701575843,0.0425531914893617,0.031914893617021274
1,12,S,0.3803191489361702,4,0.020997729223984064,0.4148936170212766,0.32978723404255317
1,12,A,0.2021276595744681,4,0.02171533459914165,0.26595744680851063,0.1702127659574468
1,12,B,0.17553191489361702,4,0.01266210714280647,0.2127659574468085,0.1595744680851064
1,12,A/B,0.17553191489361702,4,0.01266210714280647,0.19148936170212766,0.13829787234042554
1,12,AB,0.02925531914893617,4,0.019116895968836724,0.0851063829787234,0
1,12,E,0,4,0,0,0
1,13,U,0.034574468085106384,4,0.005092697381682649,0.0425531914893617,0.02127659574468085
1,13,S,0.3457446808510638,4,0.00686699174859472,0.3617021276595745,0.32978723404255317
1,13,A,0.19680851063829785,4,0.025509742145280425,0.24468085106382978,0.1276595744680851
1,13,B,0.17553191489361702,4,0.009213036210472748,0.20212765957446807,0.1595744680851064
1,13,A/B,0.19946808510638298,4,0.015278092145047944,0.22340425531914893,0.1595744680851064
1,13,AB,0.047872340425531915,4,0.02659574468085106,0.1276595744680851,0.02127659574468085
1,13,E,0,4,0,0,0
2,0,U,0.18351063829787234,4,0.01810334916370757,0.2127659574468085,0.13829787234042554
2,0,S,0.5132978723404256,4,0.04745185706054125,0.6276595744680851,0.40425531914893614
2,0,A,0.16489361702127658,4,0.03405917147570664,0.26595744680851063,0.11702127659574468
2,0,B,0.07712765957446809,4,0.01702958573785332,0.10638297872340426,0.0425531914893617
2,0,A/B,0.018617021276595744,4,0.00908417621095709,0.0425531914893617,0
2,0,AB,0.0425531914893617,4,0.03008965026325734,0.1276595744680851,0
2,0,E,0,4,0,0,0
2,1,U,0.5053191489361702,4,0.0884216853885935,0.6702127659574468,0.30851063829787234
2,1,S,0.010638297872340425,4,0.010638297872340425,0.0425531914893617,0
2,1,A,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,1,B,0.007978723404255319,4,0.0026595744680851063,0.010638297872340425,0
2,1,A/B,0.4015957446808511,4,0.07965414431846775,0.6170212765957447,0.26595744680851063
2,1,AB,0.06648936170212766,4,0.03402454089077214,0.1595744680851064,0.010638297872340425
2,1,E,0,4,0,0,0
2,2,U,0.42021276595744683,4,0.07195611307696109,0.5531914893617021,0.26595744680851063
2,2,S,0.02127659574468085,4,0.01504482513162867,0.06382978723404255,0
2,2,A,0.44680851063829785,4,0.0632360088656986,0.6170212765957447,0.3404255319148936
2,2,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,2,A/B,0.018617021276595744,4,0.010965706451110798,0.0425531914893617,0
2,2,AB,0.09042553191489362,4,0.02929558801747927,0.1595744680851064,0.031914893617021274
2,2,E,0,4,0,0,0
2,3,U,0.35106382978723405,4,0.03447202499153117,0.4148936170212766,0.2765957446808511
2,3,S,0.010638297872340425,4,0.010638297872340425,0.0425531914893617,0
2,3,A,0.5345744680851064,4,0.025463486908413258,0.574468085106383,0.46808510638297873
2,3,B,0,4,0,0,0
2,3,A/B,0.01329787234042553,4,0.007978723404255319,0.031914893617021274,0
2,3,AB,0.09042553191489362,4,0.01595744680851064,0.11702127659574468,0.05319148936170213
2,3,E,0,4,0,0,0
2,4,U,0.31382978723404253,4,0.032062307305009086,0.3829787234042553,0.24468085106382978
2,4,S,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,4,A,0.5664893617021276,4,0.02054367061392991,0.6063829787234043,0.5212765957446809
2,4,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,4,A/B,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,4,AB,0.10106382978723404,4,0.026238738629341743,0.1595744680851064,0.0425531914893617
2,4,E,0,4,0,0,0
2,5,U,0.3271276595744681,4,0.035383336956516145,0.425531914893617,0.26595744680851063
2,5,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,5,A,0.5877659574468085,4,0.039417968218822166,0.6595744680851063,0.4787234042553192
2,5,B,0,4,0,0,0
2,5,A/B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,5,AB,0.07978723404255318,4,0.01966407181987485,0.1276595744680851,0.031914893617021274
2,5,E,0,4,0,0,0
2,6,U,0.3191489361702128,4,0.022981349994354115,0.3829787234042553,0.2765957446808511
2,6,S,0.010638297872340425,4,0.007522412565814335,0.031914893617021274,0
2,6,A,0.5398936170212766,4,0.020543670613929896,0.5957446808510638,0.5
2,6,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,6,A/B,0.01329787234042553,4,0.006693115634105274,0.031914893617021274,0
2,6,AB,0.11436170212765957,4,0.024326990663142277,0.1702127659574468,0.06382978723404255
2,6,E,0,4,0,0,0
2,7,U,0.18617021276595744,4,0.014073145271620163,0.2127659574468085,0.14893617021276595
2,7,S,0,4,0,0,0
2,7,A,0.6781914893617021,4,0.01646646774911944,0.723404255319149,0.648936170212766
2,7,B,0,4,0,0,0
2,7,A/B,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,7,AB,0.1276595744680851,4,0.029774566708770683,0.18085106382978725,0.05319148936170213
2,7,E,0,4,0,0,0
2,8,U,0.21808510638297873,4,0.013386231268210544,0.24468085106382978,0.18085106382978725
2,8,S,0,4,0,0,0
2,8,A,0.625,4,0.016466467749119428,0.6702127659574468,0.5957446808510638
2,8,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,8,A/B,0.01329787234042553,4,0.007978723404255319,0.031914893617021274,0
2,8,AB,0.14095744680851063,4,0.024326990663142273,0.19148936170212766,0.07446808510638298
2,8,E,0,4,0,0,0
2,9,U,0.18085106382978725,4,0.008686133839656655,0.20212765957446807,0.1595744680851064
2,9,S,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,9,A,0.6515957446808511,4,0.006693115634105275,0.6702127659574468,0.6382978723404256
2,9,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
2,9,A/B,0.018617021276595744,4,0.012568658580459064,0.05319148936170213,0
2,9,AB,0.14361702127659576,4,0.026595744680851064,0.20212765957446807,0.07446808510638298
2,9,E,0,4,0,0,0
2,10,U,0.13297872340425532,4,0.016537906122497902,0.18085106382978725,0.10638297872340426
2,10,S,0.015957446808510637,4,0.010185394763365298,0.0425531914893617,0
2,10,A,0.6781914893617021,4,0.030517578861805863,0.7659574468085106,0.6276595744680851
2,10,B,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
2,10,A/B,0.010638297872340425,4,0.00434306691982833,0.02127659574468085,0
2,10,AB,0.15425531914893617,4,0.020600975245784133,0.19148936170212766,0.09574468085106383
2,10,E,0,4,0,0,0
2,11,U,0.18085106382978725,4,0.01565915047221249,0.2127659574468085,0.13829787234042554
