plate,transfer,p,mean,n,se,max,min
1,44,B,0,4,0,0,0
1,44,A/B,0,4,0,0,0
1,44,AB,0,4,0,0,0
1,44,E,0,4,0,0,0
1,45,U,0.09574468085106383,4,0.03956722270287482,0.2127659574468085,0.0425531914893617
1,45,S,0.8271276595744681,4,0.02957593496030546,0.8829787234042553,0.7659574468085106
1,45,A,0.07712765957446809,4,0.02957593496030546,0.1595744680851064,0.02127659574468085
1,45,B,0,4,0,0,0
1,45,A/B,0,4,0,0,0
1,45,AB,0,4,0,0,0
1,45,E,0,4,0,0,0
1,46,U,0.13031914893617022,4,0.06329191222908345,0.3191489361702128,0.05319148936170213
1,46,S,0.8696808510638298,4,0.06329191222908345,0.9468085106382979,0.6808510638297872
1,46,A,0,4,0,0,0
1,46,B,0,4,0,0,0
1,46,A/B,0,4,0,0,0
1,46,AB,0,4,0,0,0
1,46,E,0,4,0,0,0
1,47,U,0.125,4,0.05108875721355997,0.2765957446808511,0.05319148936170213
1,47,S,0.8031914893617021,4,0.04647284546837289,0.8723404255319149,0.6702127659574468
1,47,A,0.07180851063829788,4,0.014647794008739634,0.10638297872340426,0.0425531914893617
1,47,B,0,4,0,0,0
1,47,A/B,0,4,0,0,0
1,47,AB,0,4,0,0,0
1,47,E,0,4,0,0,0
1,48,U,0.10904255319148937,4,0.03643390529793354,0.2127659574468085,0.0425531914893617
1,48,S,0.8590425531914894,4,0.026551381439489243,0.9042553191489362,0.7872340425531915
1,48,A,0.031914893617021274,4,0.01565915047221249,0.06382978723404255,0
1,48,B,0,4,0,0,0
1,48,A/B,0,4,0,0,0
1,48,AB,0,4,0,0,0
1,48,E,0,4,0,0,0
1,49,U,0.19946808510638298,4,0.03564888167177854,0.2553191489361702,0.09574468085106383
1,49,S,0.7978723404255319,4,0.03307581224499579,0.8936170212765957,0.7446808510638298
1,49,A,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
1,49,B,0,4,0,0,0
1,49,A/B,0,4,0,0,0
1,49,AB,0,4,0,0,0
1,49,E,0,4,0,0,0
1,50,U,0.18085106382978722,4,0.057943739852369475,0.3404255319148936,0.06382978723404255
1,50,S,0.8138297872340425,4,0.05786230096482527,0.9361702127659575,0.6595744680851063
1,50,A,0.005319148936170213,4,0.005319148936170213,0.02127659574468085,0
1,50,B,0,4,0,0,0
1,50,A/B,0,4,0,0,0
1,50,AB,0,4,0,0,0
1,50,E,0,4,0,0,0
1,51,U,0.22074468085106383,4,0.0683084490606232,0.4148936170212766,0.10638297872340426
1,51,S,0.7287234042553192,4,0.07234824738689065,0.8723404255319149,0.574468085106383
1,51,A,0.05053191489361702,4,0.032897119353332394,0.14893617021276595,0.010638297872340425
1,51,B,0,4,0,0,0
1,51,A/B,0,4,0,0,0
1,51,AB,0,4,0,0,0
1,51,E,0,4,0,0,0
1,52,U,0.2978723404255319,4,0.05939054689519229,0.4574468085106383,0.20212765957446807
1,52,S,0.6728723404255319,4,0.051273027450075365,0.776595744680851,0.5319148936170213
1,52,A,0.02925531914893617,4,0.022304513520228945,0.09574468085106383,0
1,52,B,0,4,0,0,0
1,52,A/B,0,4,0,0,0
1,52,AB,0,4,0,0,0
1,52,E,0,4,0,0,0
2,0,U,0.1276595744680851,4,0,0.1276595744680851,0.1276595744680851
