plate,transfer,p,mean,n,se,max,min
3,17,A,0.005319148936170213,4,0.005319148936170213,0.02127659574468085,0
3,17,B,0.27925531914893614,4,0.02230451352022894,0.30851063829787234,0.2127659574468085
3,17,A/B,0.018617021276595744,4,0.010965706451110798,0.0425531914893617,0
3,17,AB,0.601063829787234,4,0.029615767887393715,0.6595744680851063,0.5212765957446809
3,17,E,0,4,0,0,0
3,18,U,0.18882978723404253,4,0.021877593402930964,0.24468085106382978,0.14893617021276595
3,18,S,0.07180851063829788,4,0.023134731118262215,0.13829787234042554,0.031914893617021274
3,18,A,0.010638297872340425,4,0.006142024140315168,0.02127659574468085,0
3,18,B,0.1702127659574468,4,0.011490674997177054,0.20212765957446807,0.14893617021276595
3,18,A/B,0.005319148936170213,4,0.003071012070157584,0.010638297872340425,0
3,18,AB,0.5531914893617021,4,0.029134178590700322,0.6276595744680851,0.48936170212765956
3,18,E,0,4,0,0,0
3,19,U,0.18351063829787234,4,0.010965706451110795,0.20212765957446807,0.1595744680851064
3,19,S,0.09042553191489361,4,0.014073145271620163,0.1276595744680851,0.06382978723404255
3,19,A,0.015957446808510637,4,0.003071012070157584,0.02127659574468085,0.010638297872340425
3,19,B,0.21808510638297873,4,0.022357305342054067,0.2765957446808511,0.1702127659574468
3,19,A/B,0.013297872340425532,4,0.005092697381682649,0.02127659574468085,0
3,19,AB,0.4787234042553191,4,0.03220904632018606,0.5425531914893617,0.39361702127659576
3,19,E,0,4,0,0,0
3,20,U,0.10638297872340426,4,0.007522412565814333,0.1276595744680851,0.09574468085106383
3,20,S,0.007978723404255319,4,0.0026595744680851063,0.010638297872340425,0
3,20,A,0.015957446808510637,4,0.005319148936170213,0.02127659574468085,0
3,20,B,0.09042553191489362,4,0.012662107142806472,0.10638297872340426,0.05319148936170213
