plate,transfer,p,mean,n,se,max,min
5,3,S,0.005319148936170213,4,0.003071012070157584,0.010638297872340425,0
5,3,A,0.14095744680851063,4,0.02272341421627003,0.1702127659574468,0.07446808510638298
5,3,B,0,4,0,0,0
5,3,A/B,0,4,0,0,0
5,3,AB,0,4,0,0,0
5,3,E,0,4,0,0,0
5,4,U,0.8723404255319149,4,0.020370789526730576,0.925531914893617,0.8404255319148937
5,4,S,0.010638297872340425,4,0.00434306691982833,0.02127659574468085,0
5,4,A,0.11702127659574468,4,0.022567237697443007,0.1595744680851064,0.06382978723404255
5,4,B,0,4,0,0,0
5,4,A/B,0,4,0,0,0
5,4,AB,0,4,0,0,0
5,4,E,0,4,0,0,0
5,5,U,0.7819148936170213,4,0.02318563267840783,0.8191489361702128,0.723404255319149
5,5,S,0.17819148936170215,4,0.015278092145047948,0.2127659574468085,0.13829787234042554
5,5,A,0.0398936170212766,4,0.023936170212765957,0.09574468085106383,0
5,5,B,0,4,0,0,0
5,5,A/B,0,4,0,0,0
5,5,AB,0,4,0,0,0
5,5,E,0,4,0,0,0
6,0,U,0.07712765957446809,4,0.026193770749457727,0.11702127659574468,0
6,0,S,0.9015957446808511,4,0.029575934960305465,0.9893617021276596,0.8617021276595744
6,0,A,0.02127659574468085,4,0.009711392863566775,0.0425531914893617,0
6,0,B,0,4,0,0,0
6,0,A/B,0,4,0,0,0
6,0,AB,0,4,0,0,0
6,0,E,0,4,0,0,0
6,1,U,0.6781914893617021,4,0.018103349163707583,0.723404255319149,0.648936170212766
6,1,S,0.30319148936170215,4,0.01764162122529468,0.35106382978723405,0.2765957446808511
6,1,A,0.018617021276595744,4,0.010965706451110798,0.0425531914893617,0
6,1,B,0,4,0,0,0
6,1,A/B,0,4,0,0,0
6,1,AB,0,4,0,0,0
6,1,E,0,4,0,0,0
6,2,U,0.8590425531914894,4,0.0026595744680850963,0.8617021276595744,0.851063829787234
6,2,S,0.11702127659574468,4,0.02127659574468085,0.13829787234042554,0.05319148936170213
6,2,A,0.02127659574468085,4,0.02127659574468085,0.0851063829787234,0
6,2,B,0.0026595744680851063,4,0.0026595744680851063,0.010638297872340425,0
6,2,A/B,0,4,0,0,0
6,2,AB,0,4,0,0,0
6,2,E,0,4,0,0,0
6,3,U,0.7792553191489362,4,0.011794445652172034,0.8085106382978723,0.7553191489361702
6,3,S,0.19680851063829785,4,0.01764162122529468,0.22340425531914893,0.14893617021276595
6,3,A,0.018617021276595744,4,0.00908417621095709,0.0425531914893617,0
6,3,B,0.005319148936170213,4,0.005319148936170213,0.02127659574468085,0
6,3,A/B,0,4,0,0,0
6,3,AB,0,4,0,0,0
6,3,E,0,4,0,0,0
6,4,U,0.8218085106382979,4,0.011794445652172057,0.851063829787234,0.7978723404255319
6,4,S,0.1356382978723404,4,0.010068986428723888,0.14893617021276595,0.10638297872340426
6,4,A,0.023936170212765957,4,0.015278092145047948,0.06382978723404255,0
6,4,B,0.018617021276595744,4,0.006693115634105274,0.031914893617021274,0
6,4,A/B,0,4,0,0,0
6,4,AB,0,4,0,0,0
6,4,E,0,4,0,0,0
6,5,U,0.7047872340425532,4,0.01464779400873963,0.7340425531914894,0.6702127659574468
6,5,S,0.2765957446808511,4,0.02532421428561294,0.32978723404255317,0.22340425531914893
6,5,A,0.007978723404255319,4,0.007978723404255319,0.031914893617021274,0
6,5,B,0.010638297872340425,4,0.007522412565814335,0.031914893617021274,0
6,5,A/B,0,4,0,0,0
6,5,AB,0,4,0,0,0
6,5,E,0,4,0,0,0
7,0,U,0.0851063829787234,4,0.02847939433370392,0.11702127659574468,0
7,0,S,0.8723404255319149,4,0.03447202499153118,0.9680851063829787,0.8085106382978723
7,0,A,0.03723404255319149,4,0.006866991748594712,0.05319148936170213,0.02127659574468085
7,0,B,0.005319148936170213,4,0.005319148936170213,0.02127659574468085,0
7,0,A/B,0,4,0,0,0
7,0,AB,0,4,0,0,0
7,0,E,0,4,0,0,0
7,1,U,0.6808510638297872,4,0.03710718002917793,0.7872340425531915,0.6170212765957447
7,1,S,0.14627659574468085,4,0.020543670613929903,0.20212765957446807,0.10638297872340426
7,1,A,0.1728723404255319,4,0.05413611574741853,0.23404255319148937,0.010638297872340425
7,1,B,0,4,0,0,0
7,1,A/B,0,4,0,0,0
7,1,AB,0,4,0,0,0
7,1,E,0,4,0,0,0
7,2,U,0.8430851063829787,4,0.0026595744680850963,0.851063829787234,0.8404255319148937
7,2,S,0.031914893617021274,4,0.01565915047221249,0.07446808510638298,0
7,2,A,0.125,4,0.01398912574296055,0.14893617021276595,0.0851063829787234
7,2,B,0,4,0,0,0
7,2,A/B,0,4,0,0,0
7,2,AB,0,4,0,0,0
7,2,E,0,4,0,0,0
7,3,U,0.7234042553191489,4,0.022567237697443017,0.7659574468085106,0.6595744680851063
7,3,S,0.018617021276595744,4,0.015278092145047948,0.06382978723404255,0
7,3,A,0.2579787234042553,4,0.02957593496030546,0.3404255319148936,0.20212765957446807
7,3,B,0,4,0,0,0
7,3,A/B,0,4,0,0,0
7,3,AB,0,4,0,0,0
7,3,E,0,4,0,0,0
7,4,U,0.6569148936170213,4,0.040129327297008056,0.776595744680851,0.6063829787234043
7,4,S,0.061170212765957445,4,0.0328971193533324,0.1595744680851064,0.02127659574468085
7,4,A,0.28191489361702127,4,0.046472845468372895,0.3723404255319149,0.19148936170212766
7,4,B,0,4,0,0,0
7,4,A/B,0,4,0,0,0
7,4,AB,0,4,0,0,0
7,4,E,0,4,0,0,0
7,5,U,0.598404255319149,4,0.04685180943873693,0.6914893617021277,0.48936170212765956
7,5,S,0.15159574468085107,4,0.036691847671232056,0.20212765957446807,0.0425531914893617
7,5,A,0.25,4,0.07990534992371454,0.46808510638297873,0.10638297872340426
7,5,B,0,4,0,0,0
7,5,A/B,0,4,0,0,0
7,5,AB,0,4,0,0,0
7,5,E,0,4,0,0,0
8,0,U,0.05851063829787234,4,0.01966407181987485,0.0851063829787234,0
8,0,S,0.925531914893617,4,0.022567237697443027,0.9893617021276596,0.8936170212765957
8,0,A,0.015957446808510637,4,0.00686699174859471,0.031914893617021274,0
8,0,B,0,4,0,0,0
8,0,A/B,0,4,0,0,0
8,0,AB,0,4,0,0,0
8,0,E,0,4,0,0,0
8,1,U,0.18882978723404253,4,0.03770597574137719,0.2553191489361702,0.09574468085106383
8,1,S,0.7047872340425532,4,0.04583427643514385,0.8191489361702128,0.5957446808510638
8,1,A,0.10638297872340426,4,0.029774566708770683,0.1595744680851064,0.031914893617021274
8,1,B,0,4,0,0,0
8,1,A/B,0,4,0,0,0
8,1,AB,0,4,0,0,0
8,1,E,0,4,0,0,0
8,2,U,0.7180851063829787,4,0.0630118994465137,0.8404255319148937,0.5531914893617021
8,2,S,0.22872340425531915,4,0.07553690923454183,0.43617021276595747,0.0851063829787234
8,2,A,0.05319148936170212,4,0.02977456670877068,0.1276595744680851,0
8,2,B,0,4,0,0,0
8,2,A/B,0,4,0,0,0
8,2,AB,0,4,0,0,0
8,2,E,0,4,0,0,0
8,3,U,0.6941489361702128,4,0.042856850940680216,0.7659574468085106,0.5957446808510638
8,3,S,0.26861702127659576,4,0.04285685094068021,0.3829787234042553,0.18085106382978725
8,3,A,0.03723404255319149,4,0.0165379061224979,0.07446808510638298,0
8,3,B,0,4,0,0,0
8,3,A/B,0,4,0,0,0
8,3,AB,0,4,0,0,0
8,3,E,0,4,0,0,0
8,4,U,0.7074468085106382,4,0.0553634574326099,0.8085106382978723,0.6063829787234043
8,4,S,0.22074468085106383,4,0.06132419718269951,0.32978723404255317,0.0851063829787234
8,4,A,0.061170212765957445,4,0.01527809214504795,0.10638297872340426,0.0425531914893617
8,4,B,0.010638297872340425,4,0.00434306691982833,0.02127659574468085,0
8,4,A/B,0,4,0,0,0
8,4,AB,0,4,0,0,0
8,4,E,0,4,0,0,0
8,5,U,0.6223404255319149,4,0.06636513217096773,0.7553191489361702,0.4787234042553192
8,5,S,0.36968085106382975,4,0.0670543372246478,0.5106382978723404,0.24468085106382978
8,5,A,0.007978723404255319,4,0.005092697381682649,0.02127659574468085,0
8,5,B,0,4,0,0,0
8,5,A/B,0,4,0,0,0
8,5,AB,0,4,0,0,0
8,5,E,0,4,0,0,0
